Plant,Side,tissue,Identifier 1,Identifier 2,Run,Row,Amount,d13C,pctC,mcgC,d15N,pctN,mcgN,CNratio,Fungal_treatment,N_level,Fungus_attempted,Fungal_state_week_of_August_21,Notes1,Predicted_fungi_just_prior_to_harvest,Receives 15N label?,Harvest date,Batch,Harvest_time,Actual_fungi_at_harvest,Actual_fungus_by_compartment,Limited_colonization,Failed_split,Roots_dead_at_harvest,Harvest_notes,enriched,mycofungus,uniqueIds,replicated,atmpct13C,atmpct15N,mmol13Cexcess,mmol15Nexcess,APE13C,APE15N
6085,b,mycorrhizas,Bogar_6085_b_mycorrhizas,3_C1,2,130,2736,-22.69,45.7,1252,6.82,1.2,32,38.5,THETE/SUIPU,Low,SUIPU,SUIPU,NA,THETE/SUIPU,Y,171214,FC06,20:15,THETE/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6085 b mycorrhizas SUIPU,FALSE,1.086292877221446,0.3687922612539152,0.08338002399999997,0.00338238,0.008158513052264782,3.3576783213629113e-4
6028,a,uncolonized_roots,Bogar_6028_a_NM,3_C2,2,131,3063,-23.75,45.2,1385,2.82,1.3,41,34.1,SUIPU/NM,High,SUIPU,SUIPU,NA,THETE/SUIPU,N,171217,FC09,7:40,MIXED/THETE,MIXED,N,N,N,"some THETE proto-crust AF, very dry soil AR. High-N mycos (esp. THETE) will probably be gritter than Low-N; hyphae hold dirt.",1,MIXED,6028 a uncolonized_roots MIXED,FALSE,1.0851274583391783,0.36733246678204,0.07146859199999998,-0.011323620000000003,0.0069930941699971605,-0.0011240266397388732
6074,b,uncolonized_roots,Bogar_6074_b_NM,3_C4,2,133,2459,-23.48,69.6,1712,6.12,1.2,29,59.7,NM/NM,Low,NM,NM,NA,NM/NM,Y,171216,FC08,14:05,NM/NM,NM,N,N,N,NA,1,NM,6074 b uncolonized_roots NM,FALSE,1.0854243129252905,0.3685368003093192,0.07450263599999998,8.088299999999991e-4,0.007289948756109332,8.030688754029347e-5
6054,a,mycorrhizas,Bogar_6054_a_mycorrhizas,3_C5,2,134,2745,-26.62,45.6,1252,5.83,1.1,29,43.1,THETE/NM,Low,THETE,THETE,NA,THETE/NM,N,171214,FC06,17:25,THETE/NM,THETE,N,N,N,NA,1,THETE,6054 a mycorrhizas THETE,FALSE,1.0819718939000171,0.3684309661056273,0.03921782799999998,-2.5735500000000105e-4,0.0038375297308359535,-2.5527316151574553e-5
6097,a,mycorrhizas,Bogar_6097_a_mycorrhizas,3_C6,2,135,2964,0.47,33.1,982,9.78,2.2,65,15,THETE/SUIPU,High,THETE,THETE,NA,THETE/THETE,Y,171212,FC05,13:45,THETE/THETE,THETE,N,N,N,NA,1,THETE,6097 a mycorrhizas THETE,FALSE,1.1117493271743923,0.36987248162348363,0.34363357599999994,0.014264819999999998,0.03361496300521116,0.0014159882017047432
6096,b,uncolonized_roots,Bogar_6096_b_NM,3_C7,2,136,2245,-25.94,47.3,1063,4.28,0.8,17,62.5,NM/NM,Low,NM,NM,NA,NM/NM,N,171208,FC04,17:30,THETE/NM,THETE,Y,N,N,"Found a little THETE hyphae on fungus side, but no obvious mycos. Probably very limited colonization. (Might have been on side A? Not sure.)",1,THETE,6096 b uncolonized_roots THETE,FALSE,1.082719571967432,0.3678652967216555,0.046859123999999974,-0.005955930000000001,0.00458520779825089,-5.911967001233642e-4
6027,a,mycorrhizas,Bogar_6027_a_mycorrhizas,3_C8,2,137,3818,-16.58,37.5,1431,15.31,2.1,79,18.2,THETE/SUIPU,High,THETE,THETE,NA,THETE/NM,Y,180110,FC15,12:45,THETE,THETE,N,Y,N,failed split,1,THETE,6027 a mycorrhizas THETE,FALSE,1.093009992241039,0.37189053327202265,0.152039316,0.034595865,0.014875628071857827,0.003434039850243764
6006,a,mycorrhizas,Bogar_6006_a_mycorrhizas,3_C9,2,139,2637,9.72,46.5,1227,23.99,2.6,69,17.8,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,180110,FC15,10:20,THETE/THETE,THETE,N,N,N,NA,1,THETE,6006 a mycorrhizas THETE,FALSE,1.1219128576489532,0.3750579431483487,0.4475776759999999,0.06650788499999999,0.04377849347977203,0.006601449726569841
6076,b,uncolonized_roots,Bogar_6076_b_NM,3_C10,2,140,2765,-26.72,48.9,1352,5.24,0.7,21,65.5,SUIPU/NM,Low,NM,NM,NA,NM/NM,N,171218,FC10,15:40,THETE/NM,THETE,Y,N,N,"A little THETE crust at top, but I could not find any THETE mycos. (Looked HARD, checked for mantle, found none).",1,THETE,6076 b uncolonized_roots THETE,FALSE,1.081861940289734,0.3682156475488867,0.038094108,-0.0024264900000000008,0.0037275761205528557,-2.408458728921925e-4
6011,a,hyphae,Bogar_6011_a_hyphae/rhizomorphs,3_C11,2,141,1452,-24.25,32.3,469,6.92,1,14,32.5,THETE/SUIPU,Low,THETE,THETE,NA,THETE/SUIPU,N,171221,FC13,11:05,THETE/SUIPU,THETE,N,N,N,"kind of pathetic mycos (leggy, not light/swollen)",1,THETE,6011 a hyphae THETE,FALSE,1.0845777229191218,0.3688287555676303,0.065849992,0.0037500299999999984,0.00644335874994062,3.722621458513986e-4
6088,b,uncolonized_roots,Bogar_6088_b_NM,3_C12,2,142,3091,-25.52,42.1,1302,3.59,0.6,17,76.5,NM/NM,Low,NM,NM,NA,THETE/NM,N,171205,FC01,9:00,THETE/THETE,THETE,N,N,N,mycos much less developed than on other side.,1,THETE,6088 b uncolonized_roots THETE,FALSE,1.0831813674802615,0.3676134805426342,0.051578747999999994,-0.008492715000000001,0.0050470033110803225,-8.430128791446778e-4
6098,b,mycorrhizas,Bogar_6098_b_mycorrhizas,3_D1,2,143,1958,-0.47,49.4,967,17.05,3.5,69,13.9,SUIPU/NM,High,NM,NM,NA,THETE/NM,N,171217,FC09,10:35,MIXED/THETE,THETE,N,N,N,NA,1,THETE,6098 b mycorrhizas THETE,FALSE,1.1107163757729315,0.37252549102330274,0.333070608,0.040992975,0.032582011603750294,0.004068997601523849
6014,b,uncolonized_roots,Bogar_6014_b_NM,3_D2,2,144,2285,-19.23,43.3,990,2.4,1.4,31,31.9,NM/NM,High,NM,NM,NA,NM/NM,N,171215,FC07,15:35,NM/NM,NM,N,N,N,NA,1,NM,6014 b uncolonized_roots NM,FALSE,1.0900967892531652,0.3671791858808445,0.12226073599999998,-0.012867750000000002,0.01196242508398404,-0.0012773075409343582
6065,b,mycorrhizas,Bogar_6065_b_mycorrhizas,3_D3,2,145,2507,-19.51,35,878,6.26,1.8,46,18.9,NM/NM,High,NM,THETE,NA,THETE/THETE,Y,171220,FC12,16:25,THETE/THETE,THETE,N,N,N,"mycos not as happy as on side A (shriveled, darker, few rhizomorphs)",1,THETE,6065 b mycorrhizas THETE,FALSE,1.0897889691019436,0.36858789260304137,0.11911431999999997,0.0013235399999999978,0.01165460493276238,1.313991812624815e-4
6008,a,mycorrhizas,Bogar_6008_a_mycorrhizas,3_D4,2,146,1383,-20.48,30.4,420,8.66,1.1,15,28.3,SUIPU/SUIPU,Low,SUIPU,NM?,NA,NM/NM,N,171214,FC06,8:10,SUIPU/SUIPU,SUIPU,N,N,N,"one tiny SUIPU clump, otherwise NM. Found oNE myco tip in % col dish.",1,SUIPU,6008 a mycorrhizas SUIPU,FALSE,1.088722577333712,0.3694637523465135,0.10821423599999998,0.010147139999999999,0.010588213164530735,0.001007258924734633
6078,a,mycorrhizas,Bogar_6078_a_mycorrhizas,3_D5,3,13,2210,-23.47,48.3,1068,6.13,1.2,27,39.8,THETE/SUIPU,Low,THETE,THETE,NA,THETE/SUIPU,Y,171208,FC04,14:00,THETE/SUIPU,THETE,N,N,N,"I cannot tell old THETE from NM root tips. Sorting into ""other %.""",1,THETE,6078 a mycorrhizas THETE,FALSE,1.0854353075053726,0.3685404497606086,0.074615008,8.455949999999984e-4,0.007300943336191468,8.395633882973819e-5
6080,b,uncolonized_roots,Bogar_6080_b_NM,3_D6,3,14,3033,-24.56,44.8,1359,6.3,0.6,18,76.4,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171214,FC06,13:30,THETE/THETE,THETE,N,N,N,NA,1,THETE,6080 b uncolonized_roots THETE,FALSE,1.0842368838899894,0.36860249039162285,0.062366460000000006,0.0014705999999999981,0.006102519720808219,1.4599696984396449e-4
6020,a,mycorrhizas,Bogar_6020_a_mycorrhizas,3_D7,3,15,3347,-7.32,20.1,672,6.46,0.7,22,30.5,SUIPU/SUIPU,Low,SUIPU,NM?,NA,SUIPU/NM,N,171219,FC11,10:20,SUIPU/SUIPU,SUIPU,N,N,N,Plenty alive,1,SUIPU,6020 a mycorrhizas SUIPU,FALSE,1.1031883654968009,0.3686608815031723,0.256095788,0.0020588399999999984,0.0250540013276197,2.0438808139339182e-4
6018,b,hyphae,Bogar_6018_b_hyphae/rhizomorphs,3_D8,3,16,2495,-13.02,20,499,11.51,1.3,32,15.8,THETE/NM,High,NM,THETE,NA,THETE/THETE,Y,171220,FC12,12:05,THETE,THETE,N,Y,N,failed split,1,THETE,6018 b hyphae THETE,FALSE,1.0969233080356358,0.37050381579096603,0.192043748,0.020625164999999997,0.018788943866454577,0.0020473223691871434
6069,a,uncolonized_roots,Bogar_6069_a_NM,3_D9,3,17,2767,-24.59,44.1,1221,6.99,0.6,16,74.6,THETE/NM,Low,THETE,THETE,NA,THETE/NM,Y,171219,FC11,17:20,THETE/NM,THETE,N,N,N,lame mycos,1,THETE,6069 a uncolonized_roots THETE,FALSE,1.08420389934316,0.3688543015713234,0.06202934399999999,0.004007385,0.006069535173978791,3.978081495444874e-4
6002,a,uncolonized_roots,Bogar_6002_a_NM,3_D10,3,18,1323,-23,37.3,493,3.53,1.3,17,29.6,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/SUIPU,N,171215,FC07,16:45,MIXED/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6002 a uncolonized_roots SUIPU,FALSE,1.0859520500122593,0.3675915834234325,0.07989649199999999,-0.008713305000000003,0.00781768584307807,-8.649099983463748e-4
6084,b,mycorrhizas,Bogar_6084_b_mycorrhizas,3_D11,3,19,2595,-25.42,32.4,840,6.61,0.8,22,38.1,SUIPU/SUIPU,Low,SUIPU,SUIPU,NA,SUIPU/SUIPU,N,171208,FC04,8:50,SUIPU/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6084 b mycorrhizas SUIPU,FALSE,1.0832913181573167,0.3687156231080901,0.05270246799999997,0.0026103149999999998,0.0051569539881355375,2.5912968631119915e-4
6064,b,mycorrhizas,Bogar_6064_b_mycorrhizas,3_D12,3,20,2332,25,39.9,931,10.7,2.1,49,18.9,SUIPU/SUIPU,High,SUIPU,NM?,NA,SUIPU/NM,N,171212,FC05,7:20,THETE/SUIPU,THETE,N,N,N,"Fungus doesn't look much like SUIPU OR THETE. Could it be something else? Smooth, tawny, a few obvious rhizomorphs, but quite swollen. Not as clustered as SUIPU. (I THINK IT'S THETE). Extracted DNA in butes 737, 738. (739 = neg. ctrl.)",1,THETE,6064 b mycorrhizas THETE,FALSE,1.1386973360526913,0.37020822102080403,0.619282092,0.017647199999999995,0.06056297188351012,0.0017517275990251435
6016,a,uncolonized_roots,Bogar_6016_a_TFR,3_E2,3,23,2189,-25.73,42.4,928,5.51,0.8,17,55.3,THETE/NM,Low,THETE,THETE,NA,THETE/NM,N,171207,FC03,8:20,THETE/NM,THETE,N,N,N,"nearly all fine roots have hyphae, but not all. ""Uncol"" may be early mycos (in own envelope)",1,THETE,6016 a uncolonized_roots THETE,FALSE,1.0829504702628214,0.36831418327509663,0.049218935999999984,-0.0014338350000000022,0.004816106093640249,-1.4231014668225628e-4
6080,b,mycorrhizas,Bogar_6080_b_mycorrhizas,3_E3,3,24,3340,-25.64,40.5,1354,6.13,0.8,25,53.5,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171214,FC06,13:30,THETE/THETE,THETE,N,N,N,NA,1,THETE,6080 b mycorrhizas THETE,FALSE,1.083049426345146,0.3685404497606086,0.050230283999999986,8.455949999999984e-4,0.004915062175964824,8.395633882973819e-5
6085,a,hyphae,Bogar_6085_a_hyphae/rhizomorphs,3_E5,3,26,1943,-27.17,28.9,561,6.32,1.1,21,26.2,THETE/SUIPU,Low,THETE,THETE,NA,THETE/SUIPU,N,171214,FC06,20:15,THETE/SUIPU,THETE,N,N,N,NA,1,THETE,6085 a hyphae THETE,FALSE,1.0813671460184904,0.3686097892843095,0.03303736799999997,0.0015441299999999997,0.0032327818493091964,1.5329586253060024e-4
6032,a,uncolonized_roots,Bogar_6032_a_NM,3_E6,3,27,2461,-23.26,45.5,1120,2.43,0.5,13,84.7,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,N,171208,FC04,19:40,THETE/THETE,THETE,N,N,N,NA,1,THETE,6032 a uncolonized_roots THETE,FALSE,1.0856661931225047,0.3671901345322851,0.07697481999999997,-0.012757455000000001,0.007531828953323494,-0.0012663588894937794
6070,b,mycorrhizas,Bogar_6070_b_mycorrhizas,3_E8,3,30,3940,0.83,39.5,1556,7.97,2.3,91,17.1,SUIPU/NM,High,NM,THETE,NA,THETE/THETE,N,180109,FC14,8:35,THETE/THETE,THETE,N,N,N,NA,1,THETE,6070 b mycorrhizas THETE,FALSE,1.11214491986869,0.36921194424750126,0.347678968,0.007610354999999998,0.03401055569950873,7.554508257223702e-4
6062,a,hyphae,Bogar_6062_a_hyphae/rhizomorphs,3_E9,3,31,1979,-23.16,22.4,442,11.61,0.9,18,24.2,SUIPU/SUIPU,Low,SUIPU,NM?,NA,NM/NM,N,171207,FC03,21:10,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6062 a hyphae SUIPU,FALSE,1.0857761382756321,0.3705403088508277,0.07809853999999998,0.020992814999999998,0.007641774106450949,0.002083815429048841
6044,b,mycorrhizas,Bogar_6044_b_mycorrhizas,3_E10,3,32,1851,-22.93,47.6,880,5.39,1,18,48.2,NM/NM,Low,NM,NM,NA,THETE/NM,Y,171221,FC13,13:25,THETE/THETE,THETE,Y,N,N,v. little fungus evident. I'm noticing black spores on the roots that remind me of rose rust aeciospores.,1,THETE,6044 b mycorrhizas THETE,FALSE,1.0860290112002828,0.3682703896430655,0.080683096,-0.0018750150000000024,0.007894647031101654,-1.861037787133646e-4
6077,b,mycorrhizas,Bogar_6077_b_mycorrhizas,3_E11,3,33,3040,-8.76,34.6,1051,7.49,1.1,34,30.6,SUIPU/SUIPU,Low,SUIPU,SUIPU?,NA,SUIPU/SUIPU,Y,171207,FC03,19:10,SUIPU/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6077 b mycorrhizas SUIPU,FALSE,1.1016056890705912,0.3690367726452968,0.23991422,0.005845634999999999,0.023471324901410018,5.802792235178877e-4
6039,a,uncolonized_roots,Bogar_6039_a_NM,3_E12,3,34,2596,-26.88,46.5,1207,4.32,0.5,12,99.4,THETE/NM,Low,THETE,THETE,NA,THETE/NM,N,171218,FC10,10:25,THETE/NM,THETE,N,N,N,Kabir helped! THETE hyphae,1,THETE,6039 a uncolonized_roots THETE,FALSE,1.081686014004843,0.36787989472198435,0.036296156,-0.005808870000000001,0.0035516498356618076,-5.765986997945394e-4
6012,a,mycorrhizas,Bogar_6012_a_mycorrhizas,3_F2,3,36,1270,-2.26,39.1,496,24.24,2.6,34,14.8,THETE/SUIPU,High,THETE,THETE,NA,THETE/SUIPU,Y,171206,FC02,15:15,THETE/SUIPU,THETE,N,N,N,fuiting at top F & R compartments. Weird root architecture -- just one huge clump of mycorrhizas (like a bunch of grapes); taking all for % col.,1,THETE,6012 a mycorrhizas THETE,FALSE,1.1087493128984776,0.37514916740747173,0.31295602,0.06742700999999998,0.030614948729296376,0.006692673985692843
6015,b,mycorrhizas,Bogar_6015_b_mycorrhizas,3_F3,3,37,2151,-6.49,25.8,554,39.45,1.3,29,19.2,SUIPU/NM,High,NM,SUIPU,NA,SUIPU/NM,Y,171215,FC07,9:20,THETE/SUIPU,THETE,N,N,N,"THETE crust, so much hyphae near roots.",1,THETE,6015 b mycorrhizas THETE,FALSE,1.1041005795907468,0.3806989370739646,0.265422664,0.12334657500000001,0.02596621542156563,0.012242443652185742
6038,a,hyphae,Bogar_6038_a_hyphae/rhizomorphs,3_F4,3,38,1094,-11.03,40.3,441,6.89,2.2,24,18.2,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,N,180109,FC14,14:50,THETE/THETE,THETE,N,N,N,NA,1,THETE,6038 a hyphae THETE,FALSE,1.0991106726678503,0.368817807276323,0.21440577599999996,0.0036397349999999977,0.02097630849866916,3.613138545441319e-4
6068,b,mycorrhizas,Bogar_6068_b_mycorrhizas,3_F6,3,41,3733,-22.72,40.1,1495,17.44,2.7,99,15.1,NM/NM,High,NM,THETE,NA,THETE/NM,Y,171212,FC05,12:45,THETE/NM,THETE,N,N,N,NA,1,THETE,6068 b mycorrhizas THETE,FALSE,1.0862598940457895,0.37266780802963695,0.083042908,0.04242681,0.008125529876608306,0.004211314607858063
6022,a,uncolonized_roots,Bogar_6022_a_NM,3_F7,3,42,2347,-6.17,43.5,1021,5.89,1.4,32,31.5,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,171215,FC07,13:55,THETE/THETE,THETE,N,N,N,NA,1,THETE,6022 a uncolonized_roots THETE,FALSE,1.1044522720961156,0.36845286285587314,0.26901856799999996,-3.6765000000002485e-5,0.026317907926934447,-3.6305659057433992e-6
6034,a,uncolonized_roots,Bogar_6034_a_NM,3_F8,3,43,2225,-11.45,41.8,929,4.86,1.9,42,22.3,THETE/SUIPU,High,THETE,THETE,NA,THETE/SUIPU,Y,171212,FC05,15:30,MIXED/THETE,THETE,N,N,N,Many rhizomorphs in AF!,1,THETE,6034 a uncolonized_roots THETE,FALSE,1.09864902587607,0.3680769673077375,0.209686152,-0.00382356,0.02051466170688876,-3.7952611404140635e-4
6002,b,mycorrhizas,Bogar_6002_b_mycorrhizas,3_F10,3,45,2632,-11.78,41.6,1094,8.82,2.8,74,14.9,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/SUIPU,Y,171215,FC07,16:45,MIXED/SUIPU,MIXED,N,N,N,"I'm finding it much easier, now, to distinguish THETE-type from SUIPU-type mycorrhizes. Sorted accordingly.",1,SUIPU,6002 b mycorrhizas SUIPU,FALSE,1.0982863003733994,0.3695221424485457,0.20597787599999998,0.01073538,0.02015193620421818,0.0010656490267668128
6015,b,uncolonized_roots,Bogar_6015_b_NM,3_F11,3,46,2393,-15.18,45.3,1085,10.25,1,24,45.1,SUIPU/NM,High,NM,SUIPU,NA,SUIPU/NM,Y,171215,FC07,9:20,THETE/SUIPU,THETE,N,N,N,"THETE crust, so much hyphae near roots.",1,THETE,6015 b uncolonized_roots THETE,FALSE,1.0945489735995895,0.37004400094613443,0.167771396,0.015992775,0.01641460943040829,0.001587507524355547
6024,a,uncolonized_roots,Bogar_6024_a_NM,3_F12,3,47,2710,-5.77,48.9,1325,3.94,1.8,48,27.5,THETE/NM,High,THETE,THETE,NA,THETE/THETE,N,180109,FC14,10:50,THETE/THETE,THETE,N,N,N,NA,1,THETE,6024 a uncolonized_roots THETE,FALSE,1.1048918842102908,0.36774121354614553,0.273513448,-0.007205940000000002,0.02675752004110965,-7.152798756333567e-4
6035,b,hyphae,Bogar_6035_b_hyphae/rhizomorphs,3_G1,3,51,352,-23.91,41.6,146,28.27,2.2,8,18.9,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,Y,171221,FC13,20:30,THETE/THETE,THETE,N,N,N,"also lame, though not as bad as A.",1,THETE,6035 b hyphae THETE,FALSE,1.084951543669579,0.3766196794121952,0.06967063999999999,0.08224330499999999,0.00681717950039773,0.008163185990416322
6010,a,uncolonized_roots,Bogar_6010_a_NM,3_G2,3,52,2224,-7.51,46.9,1042,6.54,1.4,32,32.4,THETE/NM,High,THETE,THETE?,NA,THETE/THETE,Y,180111,FC16,13:30,THETE/NM,THETE,N,N,N,"crust everywhere EXCEPT BF, BR (BR has a little crust, but only at top/stem -- crawled from side A)",1,THETE,6010 a uncolonized_roots THETE,FALSE,1.1029795430359215,0.36869007703328105,0.25396072,0.002352959999999999,0.024845178866740314,2.335836115021639e-4
6062,a,uncolonized_roots,Bogar_6062_a_NM,3_G3,3,53,2791,-25.5,48,1339,4.04,0.7,20,66.8,SUIPU/SUIPU,Low,SUIPU,NM?,NA,NM/NM,N,171207,FC03,21:10,SUIPU/NM,SUIPU,N,N,N,NA,1,SUIPU,6062 a uncolonized_roots SUIPU,FALSE,1.0832033576352271,0.3677777086298495,0.05180349199999999,-0.006838290000000001,0.005068993466045946,-6.787847919293988e-4
6094,b,uncolonized_roots,Bogar_6094_b_NM,3_G4,3,54,3519,-6.63,45.7,1609,3.2,1.9,66,24.4,SUIPU/NM,High,NM,THETE,NA,THETE/THETE,N,171220,FC12,8:15,THETE/THETE,THETE,N,N,N,NA,1,THETE,6094 b uncolonized_roots THETE,FALSE,1.1039467133330803,0.3674711490957745,0.263849456,-0.009926550000000001,0.025812349163899073,-9.853443260043893e-4
6045,b,mycorrhizas,Bogar_6045_b_mycorrhizas,3_G5,3,55,2141,-24.22,39.5,845,5.25,0.9,20,41.7,THETE/THETE,Low,THETE,THETE,NA,THETE/THETE,Y,171207,FC03,11:45,THETE/THETE,THETE,N,N,N,"Invented new category: ""other %"". This envelope has all the dead mycos, ambiguous fine roots, and bigger roots wound with hyphae that would throw off isotope signature.",1,THETE,6045 b mycorrhizas THETE,FALSE,1.084610707216641,0.36821929702370343,0.06618710800000001,-0.0023897250000000014,0.00647634304745992,-2.3719639807545656e-4
6055,a,uncolonized_roots,Bogar_6055_a_NM,3_G6,3,56,3476,-21.66,47,1632,2.09,2.3,80,20.4,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,Y,171217,FC09,21:10,THETE/THETE,THETE,N,N,N,"v. dry soil in root compartments. ""senescent"" also includes visible shriveled mycos. Fewer shriveled B than A",1,THETE,6055 a uncolonized_roots THETE,FALSE,1.0874252862435634,0.36706604967505657,0.09495433999999998,-0.014007465000000002,0.009290922074382202,-0.001390443746722314
6049,a,mycorrhizas,Bogar_6049_a_mycorrhizas,3_G7,3,59,2626,21.19,37.1,975,18.41,2.8,73,13.3,THETE/NM,High,THETE,THETE,NA,THETE/THETE,Y,171206,FC02,18:20,THETE/NM,THETE,N,N,N,NA,1,THETE,6049 a mycorrhizas THETE,FALSE,1.1345127343631098,0.3730217742052163,0.5764683599999999,0.045993015,0.05637837019392866,0.004565280783437431
6022,b,mycorrhizas,Bogar_6022_b_mycorrhizas,3_G8,3,60,1567,-10.01,35.5,556,8.64,2.3,35,15.7,THETE/THETE,High,THETE,THETE,NA,THETE/THETE,N,171215,FC07,13:55,THETE/THETE,THETE,N,N,N,NA,1,THETE,6022 b mycorrhizas THETE,FALSE,1.1002317969342232,0.3694564535789473,0.22586772,0.01007361,0.022097432765042058,9.999601571684114e-4
6019,b,uncolonized_roots,Bogar_6019_b_NM,3_G9,3,61,2656,-23.62,42.8,1136,5.18,0.8,20,56.1,SUIPU/SUIPU,Low,SUIPU,NM,NA,SUIPU/NM,N,171221,FC13,8:30,SUIPU/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6019 b uncolonized_roots SUIPU,FALSE,1.0852703885475024,0.3681937506943716,0.07292942799999998,-0.0026470800000000026,0.007136024378321171,-2.6274272740728355e-4
6084,a,hyphae,Bogar_6084_a_hyphae/rhizomorphs,3_G10,3,62,974,-22.14,20.4,199,16.81,0.6,6,32,SUIPU/SUIPU,Low,SUIPU,SUIPU,NA,SUIPU/SUIPU,Y,171208,FC04,8:50,SUIPU/SUIPU,SUIPU,N,N,N,Lots of hyphae visible on soil,1,SUIPU,6084 a hyphae SUIPU,FALSE,1.0868975648768626,0.3724379111250009,0.08956048399999998,0.040110614999999995,0.00876320070768144,0.003981417703222023
6026,a,mycorrhizas,Bogar_6026_a_mycorrhizas,3_G11,3,63,2702,-13.68,41,1108,18.06,2.3,62,17.8,THETE/SUIPU,High,THETE,THETE,NA,THETE/THETE,Y,180110,FC15,8:00,THETE/THETE,THETE,N,N,N,NA,1,THETE,6026 a mycorrhizas THETE,FALSE,1.0961978290526362,0.37289405474118387,0.184627196,0.044706239999999994,0.018063464883455005,0.004437561319404981
6029,b,mycorrhizas,Bogar_6029_b_mycorrhizas,3_G12,3,64,2512,-22.03,46.9,1177,6.4,1.5,39,30.5,THETE/THETE,Low,THETE,NM?,"both sides alive, THETE probably present",THETE/THETE,Y,171216,FC08,10:20,THETE/THETE,THETE,N,N,N,limited colonization,1,THETE,6029 b mycorrhizas THETE,FALSE,1.0870185015207565,0.3686389848443619,0.09079657599999998,0.00183825,0.008884137351575339,1.8249142258303097e-4
6044,a,uncolonized_roots,Bogar_6044_a_NM,3_H1,3,65,3371,-26.74,43.7,1474,4.32,0.6,19,78.6,NM/NM,Low,NM,THETE,NA,THETE/NM,N,171221,FC13,13:25,THETE/THETE,THETE,N,N,N,"mycos poorly developed (thin mantle, still leggy)",1,THETE,6044 a uncolonized_roots THETE,FALSE,1.0818399495383444,0.36787989472198435,0.03786936400000001,-0.005808870000000001,0.0037055853691632112,-5.765986997945394e-4
6033,a,mycorrhizas,Bogar_6033_a_mycorrhizas,3_H2,3,67,2712,-20.77,30.7,831,8.18,1.4,39,21.4,SUIPU/SUIPU,Low,SUIPU,SUIPU,NA,SUIPU/SUIPU,N,171205,FC01,7:50,SUIPU/SUIPU,SUIPU,N,N,N,grabbed some dirty hyphae off top of soil slab,1,SUIPU,6033 a mycorrhizas SUIPU,FALSE,1.0884037547112255,0.36928858162977063,0.10495544799999999,0.008382419999999998,0.010269390542044343,8.320882079917435e-4
6066,b,mycorrhizas,Bogar_6066_b_mycorrhizas,3_H3,3,68,2443,11.75,46.6,1138,11.39,2.9,70,16.3,THETE/SUIPU,High,SUIPU,THETE,NA,THETE/THETE,Y,171220,FC12,13:55,THETE/THETE,THETE,N,N,N,NA,1,THETE,6066 b mycorrhizas THETE,FALSE,1.124143061005113,0.37046002408384315,0.47038919199999996,0.020183985,0.046008696835931895,0.002003530662064268
6064,a,uncolonized_roots,Bogar_6064_a_NM,3_H4,3,69,3062,-23.93,46,1408,2.68,1.4,43,32.5,SUIPU/SUIPU,High,SUIPU,SUIPU,NA,SUIPU/NM,Y,171212,FC05,7:20,THETE/SUIPU,SUIPU,N,N,N,"had thrips damage. Mostly dead, some live SUIPU, plus possibly some mystery fungus as on side B.",1,SUIPU,6064 a uncolonized_roots SUIPU,FALSE,1.0849295542918838,0.3672813732007118,0.069445896,-0.011838330000000001,0.006795190122702577,-0.001175120221067083
6036,a,uncolonized_roots,Bogar_6036_a_NM,3_H5,3,70,2350,-24.74,50.3,1182,3.11,0.6,14,87,SUIPU/NM,Low,SUIPU,NM,NA,NM/NM,N,171219,FC11,14:20,SUIPU/SUIPU,SUIPU,N,N,N,NA,1,SUIPU,6036 a uncolonized_roots SUIPU,FALSE,1.0840389762790392,0.3674383033195178,0.06034376400000001,-0.010257435000000002,0.005904612109858043,-0.0010181901022610629
6099,b,uncolonized_roots,Bogar_6099_b_NM,3_H6,3,71,3228,-9.74,41.2,1330,4.63,1.6,51,25.9,NM/NM,High,NM,THETE,NA,THETE/THETE,Y,180111,FC16,15:10,THETE/THETE,THETE,N,N,N,roots grew beneath 1st layer of mesh.,1,THETE,6099 b uncolonized_roots THETE,FALSE,1.1005285608677768,0.3679930290794896,0.22890176399999995,-0.004669155000000002,0.02239419669859566,-4.63464342289277e-4
